# time	A	B	C
0.008800000000000002	0.07136127086024772	0.9229538486393173	0.005684880500435011
0.008900000000000002	0.06925222658905142	0.924970496164291	0.005777277246657678
0.009000000000000001	0.06720551399558794	0.9269246134889255	0.005869872515486589
0.0091	0.06521929090039143	0.9288180489528278	0.005962660146780812
0.0092	0.06329176956862688	0.9306525962688849	0.006055634162488381
0.0093	0.06142121510100812	0.9324299961377273	0.006148788761264751
0.009399999999999999	0.05960594387227139	0.9341519378144785	0.0062421183132503055
0.009499999999999998	0.05784432201579895	0.935820060629199	0.006335617355002201
0.009599999999999997	0.05613476395302889	0.9374359554623952	0.006429280584576012
0.009699999999999997	0.05447573096632738	0.93900116617692	0.006523102856752723
0.009799999999999996	0.052865729814038975	0.9405171910075543	0.006617079178406795
0.009899999999999996	0.05130331138646834	0.9419854839095205	0.006711204704011117
0.009999999999999995	0.04978706940158372	0.9434074558671415	0.006805474731274812
0.010099999999999994	0.04831563913926821	0.9447844761638219	0.006899884696909963
0.010199999999999994	0.04688769621297953	0.9461178736144971	0.006994430172523452
0.010299999999999993	0.045501955377712774	0.947408937761657	0.007089106860630215
0.010399999999999993	0.04415716937319315	0.9486589200360226	0.007183910590784318
0.010499999999999992	0.042852127801257585	0.9498690348829181	0.007278837315824382
0.010599999999999991	0.041585656036414634	0.9510404608553554	0.007373883108229973
0.01069999999999999	0.04035661416860231	0.9521743416748121	0.007469044156585672
0.01079999999999999	0.03916389597719208	0.9532717872606583	0.0075643167621496496
0.01089999999999999	0.03800642793531565	0.9543338747291608	0.007659697335523658
0.010999999999999989	0.0368831682436183	0.9553616493629603	0.007755182393421438
0.011099999999999988	0.03579310589256921	0.9563561255518982	0.007850768555532628
0.011199999999999988	0.0347352597524846	0.9573182877060361	0.007946452541479365
0.011299999999999987	0.03370867769044481	0.9582490911416924	0.008042231167862833
0.011399999999999987	0.03271243571331043	0.9591494629412926	0.008138101345397096
0.011499999999999986	0.0317456371360661	0.9600203027878064	0.008234060076127635
0.011599999999999985	0.03080741177474349	0.9608624837745245	0.008330104450732095
0.011699999999999985	0.029896915163196983	0.9616768531909023	0.00842623164590081
0.011799999999999984	0.029013327793027163	0.9624642332851783	0.008522438921794733
0.011899999999999984	0.028155854375967956	0.9632254220044537	0.008618723619578514
0.011999999999999983	0.027323723128073497	0.9639611937129002	0.008715083159026466
0.012099999999999982	0.026516185075060504	0.9646722998887404	0.008811515036199301
0.012199999999999982	0.025732513378180874	0.9653594698006298	0.008908016821189526
0.012299999999999981	0.024972002680017754	0.966023411164049	0.009004586155933459
0.01239999999999998	0.02423396846961626	0.966664810778296	0.009101220752087934
0.01249999999999998	0.023517746466377422	0.9672843351446531	0.009197918388969734
0.01259999999999998	0.022822692022160813	0.9678826310662835	0.009294676911555944
0.012699999999999979	0.022148179541057716	0.9684603262303991	0.009391494228543384
0.012799999999999978	0.021493601916312586	0.9690180297732223	0.009488368310465413
0.012899999999999977	0.02085836998388599	0.9695563328282499	0.009585297187864368
0.012999999999999977	0.02024191199216722	0.970075809058315	0.00968227894951804
0.013099999999999976	0.019643673087359245	0.9705770151719225	0.009779311740718544
0.013199999999999976	0.019063114814072853	0.9710604914243254	0.009876393761602075
0.013299999999999975	0.018499714630680463	0.9715267621037919	0.009973523265528006
0.013399999999999974	0.017952965438993385	0.971976336003501	0.01007069855750591
0.013499999999999974	0.01742237512783924	0.972409706879492	0.010167917992669065
0.013599999999999973	0.016907466130128675	0.9728273538950786	0.010265179974793063
0.013699999999999973	0.01640777499301277	0.9732297420521293	0.010362482954858216
0.013799999999999972	0.01592285196074418	0.9736173226096017	0.010459825429654443
0.013899999999999971	0.01545226056986662	0.9739905334897063	0.010557205940427387
0.01399999999999997	0.01499557725636829	0.9743497996720675	0.010654623071564544
0.01409999999999997	0.014552390974445686	0.9746955335762344	0.010752075449320232
0.01419999999999997	0.014122302826534625	0.9750281354328875	0.01084956174057823
0.014299999999999969	0.013704925704275528	0.9753479936440738	0.010947080651650997
0.014399999999999968	0.01329988394008976	0.9756554851327962	0.011044630927114375
0.014499999999999968	0.01290681296905346	0.9759509756822702	0.011142211348676732
0.014599999999999967	0.012525359000764506	0.9762348202651543	0.011239820734081526
0.014699999999999967	0.012155178700907278	0.9765073633630508	0.011337457936042305
0.014799999999999966	0.011795938882228595	0.9767689392765626	0.011435121841209183
0.014899999999999965	0.011447316204646707	0.9770198724261878	0.011532811369165858
0.014999999999999965	0.011108996884223397	0.9772604776443207	0.011630525471456276
0.015099999999999964	0.010780676410737261	0.977491060458623	0.011728263130640057
0.015199999999999964	0.010462059273603956	0.9777119173670206	0.011826023359375847
0.015299999999999963	0.010152858695896728	0.9779233361045719	0.011923805199531746
0.015399999999999962	0.009852796376227829	0.9781255959024505	0.012021607721322044
0.015499999999999962	0.009561602238258481	0.9783189677392724	0.012119430022469452
0.015599999999999961	0.009279014187611947	0.9785037145849963	0.012217271227392112
0.01569999999999996	0.009004777875970899	0.9786800916376148	0.012315130486414617
0.01579999999999996	0.00873864647214677	0.9788483465528512	0.012413006975002363
0.01589999999999996	0.008480380439915027	0.9790087196670668	0.012510899893018517
0.01599999999999996	0.008229747322416398	0.979161444213581	0.012608808464002958
0.016099999999999958	0.007986521532930014	0.9793067465325979	0.012706731934472514
0.016199999999999957	0.0077504841518301355	0.9794448462749283	0.012804669573241894
0.016299999999999957	0.007521422729543712	0.979575956599692	0.01290262067076468
0.016399999999999956	0.007299131095331429	0.9797002843661752	0.013000584538493797
0.016499999999999956	0.007083409171720131	0.9798180303200194	0.01309856050826089
0.016599999999999955	0.006874062794419588	0.9799293892739067	0.013196547931674038
0.016699999999999954	0.006670903537561533	0.9800345502829055	0.013294546179533264
0.016799999999999954	0.006473748544103665	0.9801336968146334	0.013392554641263333
0.016899999999999953	0.006282420361245967	0.9802270069143911	0.013490572724363298
0.016999999999999953	0.00609674678071121	0.9803146533654169	0.013588599853872322
0.017099999999999952	0.005916560683745885	0.9803968038444033	0.013686635471851288
0.01719999999999995	0.00574169989070204	0.9804736210724188	0.013784679036879731
0.01729999999999995	0.005572007015064658	0.9805452629613682	0.01388273002356763
0.01739999999999995	0.0054073293217931665	0.9806118827561258	0.013980787922081636
0.01749999999999995	0.005247518589849595	0.9806736291724657	0.014078852237685301
0.01759999999999995	0.005092430978789637	0.980730646530918	0.014176922490292895
0.01769999999999995	0.0049419268992965445	0.9807830748866676	0.014274998214036402
0.017799999999999948	0.004795870887541317	0.9808310501556139	0.01437307895684533
0.017899999999999947	0.00465413148325612	0.9808747042367055	0.014471164280038923
0.017999999999999947	0.0045165811114111646	0.980914165130659	0.014569253757930434
0.018099999999999946	0.0043830959673885755	0.980949557055169	0.014667346977443093
0.018199999999999945	0.004253555905549879	0.9809810005567133	0.014765443537737417
0.018299999999999945	0.004127844331096817	0.9810086126190543	0.014863543049849546
0.018399999999999944	0.0040058480951281625	0.9810325067685322	0.014961645136340261
0.018499999999999944	0.0038874573927980705	0.9810527931762482	0.015059749430954375
0.018599999999999943	0.003772565664484307	0.9810695787572261	0.015157855578290197
0.018699999999999942	0.0036610694998773967	0.9810829672666445	0.01525596323347875
0.018799999999999942	0.003552868544904366	0.9810930593932238	0.01535407206187249
0.01889999999999994	0.003447865411403303	0.9810999528498541	0.015452181738743206
0.01899999999999994	0.0033459655894674417	0.9811037424615443	0.015550291948988864
0.01909999999999994	0.003247077362379865	0.9811045202507717	0.0156484023868491
0.01919999999999994	0.00315111172406227	0.9811023755203092	0.015746512755629136
0.01929999999999994	0.0030579822989634923	0.9810973949336053	0.015844622767431843
0.019399999999999938	0.002967605264315678	0.9810896625927872	0.01594273214289773
0.019499999999999938	0.002879899274688138	0.9810792601143599	0.016040840610952616
0.019599999999999937	0.0027947853887709683	0.9810662667026668	0.01613894790856276
0.019699999999999936	0.0027121869983225437	0.9810507592211808	0.016237053780497227
0.019799999999999936	0.002632029759216931	0.9810328122616864	0.01633515797909728
0.019899999999999935	0.002554241524529159	0.9810124982114189	0.016433260264052573
0.019999999999999934	0.002478752279598113	0.9809898873182186	0.016531360402183986
0.020099999999999934	0.00240549407900862	0.9809650477537591	0.016629458167232856
0.020199999999999933	0.002334400985435985	0.9809380456749082	0.016727553339656438
0.020299999999999933	0.0022654090102979503	0.9809089452832732	0.01682564570642943
0.020399999999999932	0.0021984560561606535	0.9808778088829886	0.01692373506085133
0.02049999999999993	0.0021334818608467455	0.9808446969367943	0.017021821202359535
0.02059999999999993	0.002070427943195363	0.9808096681204573	0.017119903936347908
0.02069999999999993	0.0020092375504251387	0.9807727793755847	0.017217983073990754
0.02079999999999993	0.0019498556070528662	0.9807340859608757	0.01731605843207197
0.02089999999999993	0.001892228665321849	0.9806936415018594	0.017414129832819255
0.02099999999999993	0.0018363048570953118	0.9806514980391621	0.017512197103743223
0.021099999999999928	0.0017820338471715774	0.9806077060753478	0.01761026007748126
0.021199999999999927	0.0017293667879789874	0.9805623146203756	0.017708318591646007
0.021299999999999927	0.0016782562756097914	0.9805153712357124	0.01780637248867831
0.021399999999999926	0.0016286563071534312	0.9804669220771426	0.017904421615704533
0.021499999999999925	0.0015805222392908155	0.9804170119363117	0.018002465824398062
0.021599999999999925	0.0015338107481123206	0.9803656842810433	0.018100504970844936
0.021699999999999924	0.0014884797901233478	0.9803129812944638	0.01819853891541341
0.021799999999999924	0.0014444885644023403	0.9802589439129707	0.01829656752262741
0.021899999999999923	0.0014017974758772003	0.9802036118630796	0.0183945906610437
0.021999999999999922	0.0013603680996870523	0.9801470236971808	0.018492608203132706
0.022099999999999922	0.0013201631465972747	0.9800892168282405	0.018590620025162822
0.02219999999999992	0.0012811464294366717	0.9800302275634757	0.018688626007088184
0.02229999999999992	0.0012432828305265775	0.9799700911370343	0.01878662603243973
0.02239999999999992	0.0012065382700725753	0.9799088417417086	0.018884619988219477
0.02249999999999992	0.001170879675490382	0.9798465125597123	0.018982607764797946
0.02259999999999992	0.0011362749516382906	0.9797831357925477	0.019080589255814597
0.022699999999999918	0.0011026929519293764	0.97971874268999	0.019178564358081213
0.022799999999999918	0.0010701034502974668	0.979653363578215	0.019276532971488146
0.022899999999999917	0.0010384771139916418	0.9795870278870956	0.01937449499891333
0.022999999999999916	0.0010077854771747784	0.9795197641766918	0.01947245034613397
0.023099999999999916	0.0009780009153023763	0.9794516001629574	0.019570398921740867
0.023199999999999915	0.0009490966202586031	0.9793825627426868	0.019668340637055252
0.023299999999999915	0.0009210465762271812	0.9793126780177254	0.01976627540604809
0.023399999999999914	0.0008938255362753969	0.9792419713184635	0.019864203145261765
0.023499999999999913	0.0008674089996301576	0.9791704672266364	0.01996212377373408
0.023599999999999913	0.0008417731896256418	0.9790981895974504	0.0200600372129245
0.023699999999999912	0.0008168950323026959	0.9790251615810552	0.02015794338664259
0.02379999999999991	0.0007927521356407132	0.9789514056433812	0.02025584222097854
0.02389999999999991	0.0007693227694033043	0.9788769435863615	0.02035373364423577
0.02399999999999991	0.0007465858455796178	0.9788017965675554	0.020451617586865516
0.02409999999999991	0.0007245208994037073	0.9787259851191935	0.020549493981403343
0.02419999999999991	0.0007031080709348608	0.9786495291666581	0.020647362762407542
0.02429999999999991	0.0006823280871823138	0.9785724480464189	0.020745223866399362
0.024399999999999908	0.0006621622447582571	0.9784947605234373	0.020843077231804966
0.024499999999999907	0.0006425923930435249	0.9784164848080579	0.020940922798899152
0.024599999999999907	0.0006236009178508133	0.9783376385723991	0.021038760509750707
0.024699999999999906	0.0006051707255707225	0.9782582389662605	0.02113659030816938
0.024799999999999905	0.0005872852277863546	0.9781783026325599	0.021234412139654428
0.024899999999999905	0.0005699283263426192	0.9780978457223134	0.021332225951344687
0.024999999999999904	0.0005530843988568073	0.9780168839091737	0.0214300316919701
0.025099999999999904	0.0005367382846573922	0.9779354324035385	0.021527829311804705
0.025199999999999903	0.0005208752711384024	0.9778535059662412	0.021625618762620983
0.025299999999999902	0.0005054810805170829	0.977771118921838	0.021723399997645578
0.025399999999999902	0.0004905418569829273	0.9776882851715014	0.02182117297151631
0.0254999999999999	0.00047604415422651303	0.9776050182055337	0.02191893764024048
0.0255999999999999	0.00046197492333691575	0.9775213311155094	0.022016693961154375
0.0256999999999999	0.0004483215010568085	0.97743723660606	0.022114441892883994
0.0257999999999999	0.0004350715983846757	0.9773527470063091	0.022212181395306937
0.0258999999999999	0.0004222132895138823	0.9772678742809715	0.0223099124295154
0.025999999999999898	0.00040973500109864276	0.9771826300411218	0.02240763495778028
0.026099999999999898	0.0003976255018372292	0.9770970255546472	0.022505348943516343
0.026199999999999897	0.0003858738923630415	0.9770110717563893	0.022603054351248396
0.026299999999999896	0.0003744695954344419	0.9769247792579878	0.0227007511465785
0.026399999999999896	0.0003634023464145235	0.9768381583574322	0.022798439296154115
0.026499999999999895	0.00035266218403224464	0.9767512190483313	0.022896118767637204
0.026599999999999895	0.0003422394414166124	0.9766639710289099	0.022993789529674246
0.026699999999999894	0.00033212473739584625	0.9765764237107377	0.023091451551867145
0.026799999999999893	0.0003223089680536906	0.976488586227202	0.023189104804744978
0.026899999999999893	0.00031278329853527546	0.9764004674417288	0.023286749259736592
0.026999999999999892	0.000303539155095151	0.9763120759557615	0.023384384889144023
0.02709999999999989	0.00029456821738033784	0.9762234201165036	0.023482011666116666
0.02719999999999989	0.000285862410941448	0.9761345080244329	0.02357962956462624
0.02729999999999989	0.0002774138999651353	0.976045347540593	0.02367723855944248
0.02739999999999989	0.00026921508022133484	0.9759559462936698	0.023774838626109556
0.02749999999999989	0.00026125857221894237	0.9758663116868586	0.023872429740923167
0.02759999999999989	0.00025353721456377443	0.9757764509045286	0.023970011880908342
0.027699999999999888	0.00024604405751283033	0.97568637091869	0.024067585023797872
0.027799999999999887	0.00023877235671905433	0.9755960784952703	0.02416514914801139
0.027899999999999887	0.00023171556716096808	0.9755055802002047	0.024262704232635084
0.027999999999999886	0.00022486733725170965	0.9754148824053471	0.02436025025740197
0.028099999999999885	0.00021822150312217662	0.9753239912942059	0.024457787202672793
0.028199999999999885	0.00021177208307312798	0.9752329128675102	0.02455531504941746
0.028299999999999884	0.00020551327219125103	0.9751416529486125	0.024652833779197043
0.028399999999999884	0.00019943943712434764	0.9750502171887302	0.02475034337414629
0.028499999999999883	0.00019354511101093711	0.9749586110720332	0.024847843816956688
0.028599999999999882	0.00018782498855971188	0.9748668399205811	0.024945335090859985
0.028699999999999882	0.00018227392127441724	0.9747749088991141	0.025042817179612237
0.02879999999999988	0.0001768869128198573	0.9746828230197027	0.025140290067478296
0.02889999999999988	0.00017165911452485616	0.9745905871462591	0.025237753739216783
0.02899999999999988	0.00016658582101812641	0.9744982059989171	0.025335208180065478
0.02909999999999988	0.00016166246599311765	0.9744056841582804	0.02543265337572717
0.02919999999999988	0.0001568846180980323	0.9743130260695468	0.0255300893123559
0.029299999999999878	0.00015224797694730986	0.9742202360465099	0.025627515976543627
0.029399999999999878	0.00014774836925098982	0.9741273182754425	0.025724933355307282
0.029499999999999877	0.0001433817450584689	0.9740342768188661	0.025822341436076205
0.029599999999999876	0.00013914417411327228	0.9739411156192076	0.025919740206679948
0.029699999999999876	0.00013503184231555745	0.9738478385023488	0.02601712965533646
0.029799999999999875	0.00013104104828916697	0.973754449181071	0.02611450977064058
0.029899999999999875	0.00012716820005014018	0.9736609512583977	0.026211880541552927
0.029999999999999874	0.00012340981177368505	0.973567348230838	0.026309241957389057
0.030099999999999873	0.00011976250065670083	0.9734736434915351	0.026406594007808988
0.030199999999999873	0.00011622298387302676	0.9733798403333207	0.02650393668280701
0.030299999999999872	0.0001127880756186771	0.9732859419516803	0.026601269972701805
0.03039999999999987	0.00010945468424440246	0.9731919514476295	0.026698593868126858
0.03049999999999987	0.00010621980947299686	0.9730978718305066	0.026795908360021145
0.03059999999999987	0.00010308053969884575	0.9730037060206818	0.02689321343962011
0.03069999999999987	0.00010003404936728443	0.9729094568521865	0.026990509098446896
0.03079999999999987	9.707759643140819e-05	0.9728151270752655	0.02708779532830383
0.03089999999999987	9.420851988404501e-05	0.9727207193588525	0.027185072121264187
0.030999999999999868	9.142423736266954e-05	0.972626236292974	0.027282339469664168
0.031099999999999867	8.872224282510254e-05	0.9725316803910805	0.027379597366095125
0.031199999999999867	8.610010429390373e-05	0.9724370540923108	0.027476845803396023
0.03129999999999987	8.355546166742808e-05	0.9723423597636872	0.02757408477464612
0.03139999999999987	8.10860245955749e-05	0.9722475997022473	0.027671314273157856
0.031499999999999875	7.868957041831831e-05	0.9721527761371124	0.027768534292469966
0.03159999999999988	7.636394216516312e-05	0.9720578912314947	0.02786574482634078
0.03169999999999988	7.410704661372586e-05	0.9719629470846451	0.027962945868741734
0.031799999999999884	7.191685240569332e-05	0.9718679457337438	0.028060137413851077
0.03189999999999989	6.979138821846303e-05	0.9717728891557343	0.028157319456047745
0.03199999999999989	6.772874099081981e-05	0.9716777792691043	0.02825449198990543
0.03209999999999989	6.572705420105164e-05	0.9715826179356126	0.028351655010186827
0.032199999999999895	6.378452619595474e-05	0.9714874069619666	0.028448808511838033
0.0322999999999999	6.189940856922416e-05	0.9713921481014481	0.028545952489983137
0.0323999999999999	6.0070004587770064e-05	0.9712968430554938	0.02864308693991895
0.032499999999999904	5.8294667664543465e-05	0.9712014934752261	0.028740211857109895
0.03259999999999991	5.657179987649675e-05	0.971106100962941	0.02883732723718306
0.03269999999999991	5.489985052634507e-05	0.9710106670735509	0.028934433075923378
0.03279999999999991	5.327731474683416e-05	0.9709151933159849	0.02903152936926896
0.032899999999999915	5.170273214625822e-05	0.9708196811545479	0.02912861611330657
0.03299999999999992	5.017468549400884e-05	0.9707241320102394	0.029225693304267227
0.03309999999999992	4.869179944497179e-05	0.9706285472620337	0.029322760938521937
0.033199999999999924	4.7252739301623604e-05	0.9705329282481214	0.029419819012577557
0.03329999999999993	4.585620981271372e-05	0.9704372762671152	0.029516867523072768
0.03339999999999993	4.4500954007450956e-05	0.970341592579219	0.029613906466774188
0.03349999999999993	4.318575206414494e-05	0.970245878407364	0.02971093584057258
0.033599999999999935	4.19094202122843e-05	0.9701501349383093	0.029807955641479186
0.03369999999999994	4.0670809667063276e-05	0.9700543633237115	0.029904965866622155
0.03379999999999994	3.946880559539788e-05	0.9699585646811623	0.030001966513243092
0.033899999999999944	3.830232611250088e-05	0.9698627400951946	0.0300989575786937
0.03399999999999995	3.717032130811248e-05	0.9697668906182602	0.03019593906043252
0.03409999999999995	3.607177230151021e-05	0.9696710172716775	0.030292910956021782
0.03419999999999995	3.500569032444754e-05	0.969575121046552	0.030389873263124322
0.034299999999999956	3.3971115831195706e-05	0.9694792029046689	0.030486825979500615
0.03439999999999996	3.296711763488779e-05	0.96938326377936	0.030583769103005885
0.03449999999999996	3.199279206938772e-05	0.969287304576344	0.030680702631587304
0.034599999999999964	3.104726217592973e-05	0.9691913261745435	0.030777626563281268
0.03469999999999997	3.0129676913796316e-05	0.9690953294268762	0.030874540896210754
0.03479999999999997	2.923921039432412e-05	0.9689993151610236	0.03097144562858277
0.03489999999999997	2.837506113754842e-05	0.9689032841801772	0.031068340758685857
0.034999999999999976	2.7536451350817058e-05	0.9688072372637622	0.031165226284887684
0.03509999999999998	2.672262622872457e-05	0.9687111751681392	0.0312621022056327
0.03519999999999998	2.5932853273736364e-05	0.968615098627287	0.03135896851943987
0.035299999999999984	2.516642163689152e-05	0.9685190083534633	0.03145582522490045
0.03539999999999999	2.4422641477990742e-05	0.9684229050378468	0.03155267232067589
0.03549999999999999	2.3700843344693616e-05	0.9683267893511602	0.03164950980549571
0.03559999999999999	2.300037756996633e-05	0.9682306619442752	0.0317463376781555
0.035699999999999996	2.2320613687337502e-05	0.9681345234487984	0.031843155937514994
0.0358	2.16609398634358e-05	0.9680383744776412	0.03193996458249612
0.0359	2.1020762347298606e-05	0.9679422156255723	0.03203676361208121
0.036000000000000004	2.0399504935956097e-05	0.9678460474697537	0.03213355302531116
0.03610000000000001	1.9796608455809674e-05	0.9677498705702612	0.03223033282128375
0.03620000000000001	1.921153025933798e-05	0.9676536854705895	0.03232710299915192
0.03630000000000001	1.8643743736677524e-05	0.967557492698142	0.03242386355812215
0.036400000000000016	1.809273784163824e-05	0.9674612927647063	0.03252061449745289
0.03650000000000002	1.7558016631727446e-05	0.9673650861669161	0.03261735581645299
0.03660000000000002	1.7039098821768118e-05	0.9672688733866988	0.03271408751448023
0.036700000000000024	1.6535517350709758e-05	0.9671726548917102	0.03281080959093988
0.03680000000000003	1.6046818961241916e-05	0.9670764311357564	0.03290752204528325
0.03690000000000003	1.5572563791832033e-05	0.9669802025592027	0.03300422487700638
0.03700000000000003	1.5112324980820361e-05	0.9668839695893714	0.03310091808564868
0.037100000000000036	1.4665688282215674e-05	0.966787732640927	0.033197601670791665
0.03720000000000004	1.423225169284591e-05	0.9666914921162504	0.03329427563205769
0.03730000000000004	1.3811625090528191e-05	0.9665952484058017	0.03339093996910875
0.037400000000000044	1.3403429882932523e-05	0.9664990018884727	0.03348759468164532
0.03750000000000005	1.3007298666823152e-05	0.966402752931929	0.03358423976940517
0.03760000000000005	1.2622874897370856e-05	0.9663065018929413	0.03368087523216232
0.03770000000000005	1.2249812567238538e-05	0.9662102491177078	0.03377750106972592
0.037800000000000056	1.1887775895151261e-05	0.9661139949421665	0.03387411728193922
0.03790000000000006	1.153643902367045e-05	0.9660177396922986	0.03397072386867857
0.03800000000000006	1.1195485725900197e-05	0.9659214836844225	0.034067320829852435
