# time	A	B
0.011799999999997783	0.4413625420627372	0.5586374579372654
0.01189999999999771	0.43831392123672	0.5616860787632834
0.011999999999997636	0.43528635813095545	0.5647136418690473
0.012099999999997562	0.43227970729357945	0.567720292706423
0.012199999999997489	0.429293824277407	0.5707061757225962
0.012299999999997415	0.4263285656329913	0.5736714343670114
0.012399999999997342	0.42338378890173406	0.5766162110982688
0.012499999999997269	0.4204593526090399	0.5795406473909627
0.012599999999997195	0.41755511625752023	0.5824448837424822
0.012699999999997122	0.41467094032024315	0.585329059679759
0.012799999999997048	0.41180668623403	0.5881933137659722
0.012899999999996975	0.4089622163927996	0.5910377836072026
0.012999999999996901	0.40613739414095534	0.5938626058590466
0.013099999999996828	0.4033320837668219	0.5966679162331806
0.013199999999996754	0.40054615049612363	0.599453849503879
0.01329999999999668	0.39777946048551127	0.6022205395144918
0.013399999999996607	0.39503188081612983	0.6049681191838733
0.013499999999996534	0.39230327948723465	0.6076967205127688
0.01359999999999646	0.38959352540984926	0.6104064745901541
0.013699999999996387	0.38690248840046665	0.6130975115995367
0.013799999999996313	0.384230039174796	0.6157699608252073
0.01389999999999624	0.38157604934155037	0.6184239506584521
0.013999999999996167	0.37894039139628066	0.6210596086037219
0.014099999999996093	0.3763229387152469	0.6236770612847554
0.01419999999999602	0.3737235655493376	0.6262764344506644
0.014299999999995946	0.3711421470180269	0.6288578529819756
0.014399999999995873	0.3685785591033754	0.631421440896628
0.0144999999999958	0.3660326786440718	0.6339673213559316
0.014599999999995726	0.3635043833295169	0.636495616670486
0.014699999999995652	0.3609935516939462	0.6390064483060565
0.014799999999995579	0.35850006311059485	0.6414999368894073
0.014899999999995505	0.3560237977859036	0.6439762022140986
0.014999999999995432	0.3535646367537614	0.6464353632462406
0.015099999999995358	0.3511224618697917	0.6488775381302109
0.015199999999995285	0.3486971558056747	0.651302844194327
0.015299999999995212	0.3462886020435134	0.6537113979564884
0.015399999999995138	0.34389668487023367	0.6561033151297685
0.015499999999995065	0.341521289372025	0.658478710627977
0.015599999999994991	0.3391623014288211	0.6608376985711812
0.015699999999995048	0.33681960770881597	0.6631803922911861
0.015799999999995148	0.3344930956630202	0.6655069043369825
0.015899999999995248	0.3321826535198526	0.6678173464801506
0.015999999999995348	0.32988817027977163	0.6701118297202308
0.016099999999995448	0.3276095357099429	0.6723904642900591
0.016199999999995548	0.32534664033894134	0.6746533596610604
0.016299999999995648	0.32309937545149425	0.6769006245485082
0.016399999999995748	0.32086763308325633	0.6791323669167462
0.016499999999995848	0.31865130601562447	0.6813486939843781
0.016599999999995948	0.31645028777058554	0.6835497122294171
0.016699999999996048	0.3142644726056015	0.6857355273944009
0.016799999999996148	0.31209375550852936	0.6879062444914731
0.016899999999996248	0.3099380321925755	0.6900619678074268
0.016999999999996348	0.30779719909128617	0.6922028009087162
0.017099999999996448	0.3056711533535712	0.6943288466464315
0.017199999999996548	0.3035597928387632	0.6964402071612392
0.017299999999996648	0.3014630161117109	0.6985369838882911
0.017399999999996748	0.29938072243790476	0.7006192775620972
0.017499999999996848	0.29731281177863855	0.7026871882213636
0.017599999999996948	0.2952591847862026	0.7047408152137995
0.017699999999997048	0.29321974279911145	0.706780257200891
0.017799999999997148	0.2911943878373626	0.70880561216264
0.017899999999997248	0.2891830225977314	0.7108169774022716
0.017999999999997348	0.2871855504490942	0.7128144495509091
0.018099999999997448	0.28520187542778724	0.7147981245722165
0.018199999999997548	0.2832319022329964	0.7167680977670071
0.018299999999997648	0.281275536222178	0.7187244637778256
0.018399999999997748	0.2793326834065118	0.7206673165934909
0.018499999999997848	0.27740325044638675	0.7225967495536163
0.018599999999997948	0.27548714464691565	0.7245128553530874
0.018699999999998048	0.27358427395348167	0.7264157260465215
0.018799999999998148	0.27169454694731676	0.7283054530526861
0.018899999999998248	0.2698178728411095	0.7301821271588936
0.018999999999998348	0.2679541614746426	0.7320458385253603
0.019099999999998448	0.26610332331046194	0.7338966766895413
0.019199999999998548	0.2642652694295749	0.7357347305704287
0.019299999999998648	0.26243991152717777	0.7375600884728252
0.019399999999998748	0.260627161908416	0.739372838091587
0.019499999999998848	0.2588269334841677	0.7411730665158358
0.019599999999998948	0.25703913976686127	0.7429608602331418
0.019699999999999048	0.255263694866321	0.7447363051336816
0.019799999999999148	0.25350051348563846	0.7464994865143638
0.019899999999999248	0.2517495109170777	0.7482504890829254
0.019999999999999348	0.25001060303800293	0.7499893969620001
0.020099999999999448	0.24828370630683788	0.7517162936931656
0.020199999999999548	0.24656873775905339	0.7534312622409501
0.020299999999999648	0.24486561500318021	0.7551343849968235
0.020399999999999748	0.24317425621685132	0.7568257437831519
0.020499999999999848	0.24149458014287079	0.7585054198571319
0.020599999999999948	0.23982650608531	0.7601734939146921
0.020700000000000048	0.23816995390563095	0.7618300460943717
0.020800000000000148	0.23652484401883603	0.7634751559811668
0.020900000000000248	0.2348910973896447	0.7651089026103581
0.021000000000000348	0.23326863552869606	0.7667313644713073
0.021100000000000448	0.23165738048877846	0.7683426195112251
0.02120000000000055	0.2300572548610845	0.7699427451389189
0.02130000000000065	0.22846818177149228	0.7715318182285114
0.02140000000000075	0.22689008487687204	0.7731099151231318
0.02150000000000085	0.22532288836141826	0.774677111638585
0.02160000000000095	0.22376651693300792	0.7762334830669949
0.02170000000000105	0.22222089581958243	0.7777791041804207
0.02180000000000115	0.22068595076555578	0.7793140492344476
0.02190000000000125	0.2191616080282473	0.7808383919717561
0.02200000000000135	0.2176477943743387	0.7823522056256645
0.02210000000000145	0.21614443707635583	0.7838555629236478
0.02220000000000155	0.21465146390917403	0.78534853609083
0.02230000000000165	0.21316880314654946	0.7868311968534547
0.02240000000000175	0.21169638355767245	0.7883036164423322
0.02250000000000185	0.210234134403745	0.7897658655962595
0.02260000000000195	0.20878198543458332	0.7912180145654212
0.02270000000000205	0.20733986688524197	0.7926601331147629
0.02280000000000215	0.20590770947266274	0.7940922905273421
0.02290000000000225	0.2044854443923456	0.7955145556076592
0.02300000000000235	0.2030730033150434	0.7969269966849616
0.02310000000000245	0.20167031838347949	0.7983296816165253
0.02320000000000255	0.20027732220908723	0.7997226777909179
0.02330000000000265	0.19889394786877262	0.8011060521312323
0.02340000000000275	0.19752012890169915	0.8024798710983054
0.02350000000000285	0.19615579930609486	0.8038442006939095
0.02360000000000295	0.19480089353608132	0.805199106463923
0.02370000000000305	0.19345534649852492	0.8065446535014796
0.02380000000000315	0.1921190935499092	0.8078809064500956
0.02390000000000325	0.19079207049322996	0.8092079295067746
0.02400000000000335	0.18947421357491012	0.810525786425095
0.02410000000000345	0.18816545948173727	0.8118345405182673
0.02420000000000355	0.18686574533782244	0.8131342546621824
0.02430000000000365	0.18557500870157861	0.814424991298426
0.02440000000000375	0.18429318756272098	0.8157068124372832
0.02450000000000385	0.18302022033928822	0.8169797796607157
0.02460000000000395	0.18175604587468355	0.8182439541253201
0.02470000000000405	0.18050060343473723	0.8194993965652666
0.02480000000000415	0.17925383270478787	0.8207461672952165
0.02490000000000425	0.17801567378678526	0.8219843262132193
0.02500000000000435	0.17678606719641274	0.823213932803592
0.02510000000000445	0.17556495386022924	0.824435046139775
0.02520000000000455	0.17435227511283108	0.8256477248871729
0.02530000000000465	0.17314797269403417	0.8268520273059702
0.02540000000000475	0.1719519887460745	0.8280480112539298
0.02550000000000485	0.17076426581082849	0.8292357341891756
0.02560000000000495	0.16958474682705277	0.8304152531729515
0.02570000000000505	0.16841337512764287	0.8315866248723617
0.02580000000000515	0.16725009443691072	0.8327499055630937
0.02590000000000525	0.16609484886788084	0.8339051511321234
0.02600000000000535	0.16494758291960546	0.8350524170803987
0.02610000000000545	0.1638082414744982	0.8361917585255059
0.02620000000000555	0.1626767697956862	0.8373232302043174
0.02630000000000565	0.16155311352438004	0.8384468864756235
0.02640000000000575	0.16043721867726274	0.83956278132274
0.02650000000000585	0.15932903164389572	0.8406709683561074
0.02660000000000595	0.15822849918414356	0.8417715008158598
0.02670000000000605	0.15713556842561613	0.8428644315743881
0.02680000000000615	0.15605018686112823	0.8439498131388765
0.02690000000000625	0.1549723023461774	0.845027697653827
0.02700000000000635	0.1539018630964387	0.8460981369035656
0.02710000000000645	0.15283881768527652	0.8471611823147278
0.02720000000000655	0.15178311504127429	0.8482168849587297
0.02730000000000665	0.15073470444578044	0.8492652955542235
0.02740000000000675	0.14969353553047243	0.8503064644695313
0.02750000000000685	0.14865955827493663	0.8513404417250671
0.02760000000000695	0.1476327230042645	0.8523672769957387
0.02770000000000705	0.14661298038666729	0.853387019613336
0.02780000000000715	0.14560028143110482	0.8543997185688978
0.02790000000000725	0.14459457748493298	0.8554054225150697
0.02800000000000735	0.14359582023156578	0.8564041797684372
0.02810000000000745	0.1426039616881538	0.8573960383118493
0.02820000000000755	0.14161895420327925	0.858381045796724
0.02830000000000765	0.14064075045466667	0.8593592495453363
0.02840000000000775	0.1396693034469098	0.8603306965530927
0.02850000000000785	0.13870456650921317	0.8612954334907891
0.02860000000000795	0.13774649329315047	0.8622535067068517
0.02870000000000805	0.13679503777043717	0.8632049622295654
0.02880000000000815	0.13585015423072008	0.8641498457692828
0.02890000000000825	0.1349117972793804	0.8650882027206224
0.02900000000000835	0.1339799218353539	0.8660200781646484
0.02910000000000845	0.1330544831289641	0.8669455168710378
0.02920000000000855	0.13213543669977185	0.8678645633002305
0.02930000000000865	0.13122273839443957	0.8687772616055629
0.02940000000000875	0.1303163443646095	0.8696836556353932
0.02950000000000885	0.1294162110647975	0.8705837889352053
0.02960000000000895	0.12852229525030065	0.8714777047497018
0.02970000000000905	0.12763455397512022	0.872365446024882
0.02980000000000915	0.12675294458989822	0.8732470554101045
0.02990000000000925	0.1258774247398678	0.874122575260135
0.03000000000000935	0.1250079523628193	0.874992047637184
0.03010000000000945	0.12414448568707923	0.8758555143129239
0.03020000000000955	0.1232869832295031	0.8767130167704997
0.03030000000000965	0.12243540379348267	0.8775645962065203
0.03040000000000975	0.12158970646696687	0.8784102935330367
0.03050000000000985	0.12074985062049622	0.8792501493795072
0.03060000000000995	0.11991579590525075	0.8800842040947522
0.03070000000001005	0.1190875022511118	0.8809124977488906
0.03080000000001015	0.1182649298647366	0.8817350701352655
0.03090000000001025	0.11744803922764702	0.8825519607723554
0.03100000000001035	0.11663679109433023	0.883363208905672
0.03110000000001045	0.11583114649035418	0.8841688535096477
0.03120000000001055	0.11503106671049426	0.8849689332895078
0.031300000000010646	0.11423651331687451	0.8857634866831273
0.031400000000010746	0.1134474481371205	0.8865525518628813
0.031500000000010846	0.1126638332625256	0.8873361667374762
0.031600000000010946	0.11188563104622999	0.8881143689537718
0.031700000000011046	0.11111280410141162	0.8888871958985903
0.031800000000011146	0.11034531529949017	0.8896546847005119
0.031900000000011246	0.10958312776834335	0.8904168722316588
0.032000000000011346	0.1088262048905356	0.8911737951094667
0.032100000000011446	0.10807451030155858	0.8919254896984433
0.032200000000011546	0.1073280078880843	0.8926719921119176
0.032300000000011646	0.10658666178623033	0.8934133382137717
0.032400000000011746	0.10585043637983643	0.8941495636201654
0.032500000000011846	0.10511929629875373	0.8948807037012481
0.032600000000011946	0.10439320641714545	0.8956067935828561
0.032700000000012046	0.10367213185179906	0.8963278681482022
0.032800000000012146	0.10295603796045087	0.8970439620395506
0.032900000000012246	0.10224489034012134	0.8977551096598797
0.033000000000012346	0.10153865482546257	0.8984613451745384
0.033100000000012446	0.10083729748711667	0.8991627025128844
0.033200000000012546	0.10014078463008577	0.8998592153699156
0.033300000000012646	0.09944908279211329	0.9005509172078883
0.033400000000012746	0.09876215874207626	0.901237841257925
0.033500000000012846	0.09807997947838897	0.9019200205216122
0.033600000000012946	0.09740251222741712	0.9025974877725841
0.033700000000013046	0.09672972444190388	0.9032702755580977
0.033800000000013146	0.09606158379940559	0.9039384162005968
0.033900000000013246	0.09539805820073925	0.9046019417992628
0.034000000000013346	0.09473911576844046	0.9052608842315617
0.034100000000013446	0.09408472484523182	0.90591527515477
0.034200000000013546	0.09343485399250206	0.9065651460075
0.034300000000013646	0.09278947198879557	0.9072105280112066
0.034400000000013746	0.0921485478283126	0.9078514521716899
0.034500000000013846	0.09151205071941942	0.9084879492805836
0.034600000000013946	0.0908799500831694	0.9091200499168341
0.034700000000014046	0.09025221555183352	0.9097477844481702
0.034800000000014146	0.0896288169674416	0.9103711830325615
0.034900000000014246	0.08900972438033342	0.9109902756196694
0.035000000000014346	0.08839490804771998	0.9116050919522832
0.035100000000014446	0.08778433843225433	0.9122156615677487
0.035200000000014546	0.08717798620061276	0.9128220137993903
0.035300000000014646	0.08657582222208535	0.9134241777779172
0.035400000000014746	0.08597781756717669	0.9140221824328265
0.035500000000014846	0.08538394350621575	0.9146160564937869
0.035600000000014946	0.08479417150797593	0.9152058284920267
0.035700000000015046	0.08420847323830409	0.915791526761698
0.035800000000015146	0.08362682055875947	0.9163731794412429
0.035900000000015246	0.08304918552526161	0.9169508144747408
0.036000000000015346	0.08247554038674848	0.9175244596132542
0.036100000000015446	0.08190585758384239	0.9180941424161607
0.036200000000015546	0.08134010974752641	0.9186598902524767
0.036300000000015646	0.08077826969782959	0.9192217303021737
0.036400000000015746	0.08022031044252094	0.9197796895574821
0.036500000000015846	0.07966620517581285	0.92033379482419
0.036600000000015946	0.07911592727707296	0.9208840727229294
0.036700000000016046	0.07856945030954575	0.9214305496904566
0.036800000000016146	0.07802674801908188	0.9219732519809204
0.036900000000016246	0.07748779433287717	0.9225122056671254
0.037000000000016346	0.07695256335822008	0.9230474366417822
0.037100000000016446	0.07642102938124756	0.9235789706187548
0.037200000000016546	0.07589316686570981	0.9241068331342926
0.037300000000016646	0.0753689504517434	0.9246310495482595
0.037400000000016746	0.07484835495465292	0.92515164504535
0.037500000000016846	0.07433135536370104	0.9256686446363018
0.037600000000016946	0.07381792684090703	0.9261820731590957
0.037700000000017046	0.07330804471985335	0.9266919552801498
0.037800000000017146	0.07280168450450052	0.9271983154955018
0.037900000000017246	0.07229882186801054	0.9277011781319918
0.038000000000017346	0.07179943265157816	0.9282005673484243
0.038100000000017446	0.07130349286326981	0.9286965071367327
0.038200000000017546	0.07081097867687143	0.9291890213231312
0.038300000000017646	0.07032186643074365	0.9296781335692593
0.038400000000017746	0.0698361326266849	0.9301638673733185
0.038500000000017846	0.06935375392880257	0.9306462460712003
0.038600000000017946	0.06887470716239212	0.9311252928376106
0.038700000000018046	0.06839896931282341	0.9316010306871797
0.038800000000018146	0.06792651752443504	0.9320734824755684
0.038900000000018246	0.06745732909943639	0.9325426709005665
0.039000000000018346	0.06699138149681715	0.9330086185031851
0.039100000000018446	0.06652865233126455	0.9334713476687381
0.039200000000018546	0.06606911937208759	0.933930880627915
0.039300000000018646	0.06561276054214925	0.9343872394578536
0.039400000000018746	0.06515955391680572	0.9348404460831976
0.039500000000018846	0.06470947772285326	0.9352905222771504
0.039600000000018946	0.06426251033748198	0.9357374896625217
0.039700000000019046	0.06381863028723712	0.9361813697127664
0.039800000000019146	0.06337781624698739	0.9366221837530162
0.039900000000019246	0.06294004703890042	0.9370599529611033
0.040000000000019346	0.06250530163142534	0.9374946983685785
0.040100000000019446	0.06207355913828243	0.9379264408617216
0.040200000000019546	0.061644798817459594	0.9383552011825443
0.040300000000019646	0.061219000070216016	0.938780999929788
0.040400000000019747	0.06079614244009234	0.939203857559912
0.040500000000019847	0.06037620561192802	0.9396237943880763
0.040600000000019947	0.059959169410885235	0.9400408305891197
0.04070000000002005	0.0595450138014798	0.9404549861985257
0.04080000000002015	0.059133718886618454	0.940866281113387
0.04090000000002025	0.058725264906643	0.941274735093362
0.04100000000002035	0.05831963223838112	0.9416803677616238
0.04110000000002045	0.05791680139420329	0.9420831986058018
0.04120000000002055	0.05751675302108695	0.9424832469789184
0.04130000000002065	0.057119467899686534	0.942880532100319
0.04140000000002075	0.0567249269434101	0.9432750730565945
0.04150000000002085	0.05633311119750245	0.943666888802502
0.04160000000002095	0.055944001838134444	0.9440559981618696
0.04170000000002105	0.05555758017149865	0.9444424198285047
0.04180000000002115	0.055173827632911246	0.944826172367092
0.04190000000002125	0.054792725785920204	0.9452072742140826
0.04200000000002135	0.05441425632141935	0.9455857436785825
0.04210000000002145	0.05403840105676901	0.9459615989432327
0.04220000000002155	0.05366514193492235	0.946334858065079
0.04230000000002165	0.05329446102355782	0.9467055389764444
0.04240000000002175	0.05292634051421767	0.9470736594857849
0.04250000000002185	0.05256076272145245	0.94743923727855
0.04260000000002195	0.05219771008197132	0.9478022899180312
0.04270000000002205	0.051837165153798194	0.9481628348462039
0.04280000000002215	0.05147911061543387	0.9485208893845684
0.04290000000002225	0.05112352926502388	0.9488764707349786
0.04300000000002235	0.0507704040195319	0.9492295959804704
0.04310000000002245	0.050419717913919256	0.9495802820860834
0.04320000000002255	0.0500714541003298	0.9499285458996727
0.04330000000002265	0.04972559584728046	0.9502744041527218
0.04340000000002275	0.0493821265388574	0.950617873461145
0.04350000000002285	0.049041029673917776	0.9509589703260842
0.04360000000002295	0.04870228886529701	0.9512977111347051
0.04370000000002305	0.04836588783902151	0.9516341121609804
0.04380000000002315	0.04803181043352679	0.9519681895664754
0.04390000000002325	0.047700040598881055	0.9522999594011209
0.04400000000002335	0.047370562396014095	0.9526294376039884
0.04410000000002345	0.047043359995951495	0.9529566400040509
0.04420000000002355	0.04671841767905433	0.9532815823209482
0.04430000000002365	0.04639571983426372	0.9536042801657387
0.04440000000002375	0.04607525095835107	0.9539247490416514
0.04450000000002385	0.045756995655173056	0.9542430043448294
0.04460000000002395	0.04544093863493205	0.9545590613650711
0.04470000000002405	0.045127064713441585	0.9548729352865621
0.04480000000002415	0.044815358811396866	0.9551846411886069
0.04490000000002425	0.044505805953650224	0.9554941940463535
0.04500000000002435	0.04419839126849167	0.955801608731512
0.04510000000002445	0.04389309998693467	0.9561069000130688
0.04520000000002455	0.043589917442006285	0.9564100825579971
0.04530000000002465	0.04328882906804271	0.9567111709319606
0.04540000000002475	0.04298982039998954	0.9570101796000134
0.04550000000002485	0.042692877072706616	0.9573071229272967
0.04560000000002495	0.04239798482027813	0.9576020151797251
0.04570000000002505	0.04210512947532704	0.9578948705246761
0.04580000000002515	0.041814296968334656	0.958185703031669
0.04590000000002525	0.041525473326964504	0.9584745266730388
0.04600000000002535	0.0412386446753912	0.9587613553246119
0.04610000000002545	0.04095379723363376	0.9590462027663696
0.04620000000002555	0.04067091731689354	0.9593290826831095
0.04630000000002565	0.040389991334896895	0.9596100086651062
0.04640000000002575	0.040111005791242105	0.9598889942087612
0.04650000000002585	0.0398339472827511	0.9601660527172519
0.04660000000002595	0.03955880249882555	0.9604411975011768
0.04670000000002605	0.039285558220807364	0.9607144417791947
0.04680000000002615	0.03901420132134343	0.9609857986786592
0.04690000000002625	0.03874471876375529	0.9612552812362477
0.04700000000002635	0.03847709760141255	0.9615229023985904
0.04710000000002645	0.03821132497711114	0.961788675022892
0.04720000000002655	0.037947388122455274	0.9620526118775482
0.04730000000002665	0.037685274357244475	0.9623147256427591
0.04740000000002675	0.037424971088863945	0.9625750289111394
0.04750000000002685	0.0371664658116798	0.9628335341883227
0.04760000000002695	0.03690974610643841	0.9630902538935643
0.04770000000002705	0.036654799639669375	0.9633452003603337
0.04780000000002715	0.03640161416309327	0.9635983858369095
0.04790000000002725	0.0361501775130332	0.9638498224869694
0.04800000000002735	0.0359004776098303	0.9640995223901724
0.04810000000002745	0.035652502457263445	0.9643474975427392
0.04820000000002755	0.03540624014197298	0.9645937598580298
0.04830000000002765	0.0351616788328883	0.9648383211671144
0.04840000000002775	0.03491880678065954	0.9650811932193438
0.04850000000002785	0.03467761231709295	0.9653223876829097
0.04860000000002795	0.03443808385459055	0.965561916145412
0.04870000000002805	0.03420020988559316	0.965799790114409
0.04880000000002815	0.03396397898202779	0.9660360210179743
0.04890000000002825	0.03372937979475847	0.9662706202052437
0.04900000000002835	0.03349640105304111	0.9665035989469609
0.04910000000002845	0.03326503156398191	0.9667349684360204
0.04920000000002855	0.03303526021199967	0.9669647397880027
0.04930000000002865	0.03280707595829181	0.9671929240417104
0.04940000000002875	0.03258046784030393	0.9674195321596977
0.04950000000002885	0.03235542497120333	0.9676445750287986
0.04960000000002895	0.03213193653935578	0.9678680634606462
0.04970000000002905	0.0319099918078062	0.9680900081921959
0.04980000000002915	0.031689580113762876	0.968310419886239
0.04990000000002925	0.03147069086808505	0.9685293091319168
0.05000000000002935	0.03125331355477434	0.9687466864452274
0.05010000000002945	0.03103743773046936	0.9689625622695327
0.05020000000002955	0.030823053023944193	0.9691769469760576
0.05030000000002965	0.030610149135609964	0.9693898508643921
0.05040000000002975	0.030398715837020123	0.969601284162982
0.05050000000002985	0.03018874297037902	0.9698112570296231
0.05060000000002995	0.02998022044805382	0.9700197795519488
0.05070000000003005	0.029773138252089996	0.9702268617479134
0.05080000000003015	0.02956748643372994	0.9704325135662735
0.05090000000003025	0.02936325511293507	0.9706367448870682
0.05100000000003035	0.0291604344779111	0.9708395655220917
0.05110000000003045	0.028959014784636708	0.971040985215366
0.05120000000003055	0.028758986356395407	0.9712410136436077
0.05130000000003065	0.028560339583310633	0.9714396604166926
0.05140000000003075	0.02836306492188405	0.9716369350781188
0.05150000000003085	0.02816715289453704	0.971832847105466
0.05160000000003095	0.027972594089155478	0.9720274059108477
0.05170000000003105	0.02777937915863741	0.9722206208413656
0.05180000000003115	0.027587498820444086	0.9724125011795582
0.05190000000003125	0.02739694385615403	0.972603056143848
